antecedents,consequents,antecedent support,consequent support,support,confidence,lift
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Toilet'})","frozenset({'Microwave', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Fridge'})","frozenset({'Microwave', 'Toilet', 'Seat', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toaster'})","frozenset({'Microwave', 'Seat', 'Fridge', 'Toilet'})",0.222222222,0.555555556,0.222222222,1,1.8
"frozenset({'Maindoor', 'Cooktop', 'Microwave'})","frozenset({'Toilet', 'Seat', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Seat'})","frozenset({'Microwave', 'Toilet', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toilet'})","frozenset({'Microwave', 'Seat', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop'})","frozenset({'Fridge', 'Toaster', 'Microwave', 'Seat', 'Toilet'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Shower', 'Microwave'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Shower', 'Toilet'})",frozenset({'Microwave'}),0.222222222,0.583333333,0.222222222,1,1.714285714
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Microwave', 'Toilet'})",frozenset({'Shower'}),0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Shower', 'Microwave', 'Toilet'})",frozenset({'Toaster'}),0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Microwave', 'Toilet'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Shower'})","frozenset({'Microwave', 'Toilet'})",0.222222222,0.555555556,0.222222222,1,1.8
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Toilet'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Toilet'})","frozenset({'Shower', 'Microwave'})",0.222222222,0.555555556,0.222222222,1,1.8
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Shower', 'Microwave'})","frozenset({'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Shower', 'Toilet'})","frozenset({'Microwave', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Microwave', 'Toilet'})","frozenset({'Shower', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Microwave'})","frozenset({'Fridge', 'Toilet'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Toilet'})","frozenset({'Microwave', 'Fridge'})",0.222222222,0.583333333,0.222222222,1,1.714285714
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Microwave', 'Toilet'})","frozenset({'Shower', 'Fridge'})",0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Microwave', 'Toilet'})","frozenset({'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Shower', 'Toilet', 'Microwave'})",0.222222222,0.527777778,0.222222222,1,1.894736842
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Fridge'})","frozenset({'Microwave', 'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Microwave'})","frozenset({'Shower', 'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Shower', 'Toaster', 'Microwave'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Toaster'})","frozenset({'Microwave', 'Fridge', 'Toilet'})",0.222222222,0.555555556,0.222222222,1,1.8
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Fridge', 'Toilet'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Toilet', 'Toaster'})","frozenset({'Shower', 'Fridge', 'Microwave'})",0.222222222,0.555555556,0.222222222,1,1.8
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Microwave'})","frozenset({'Toilet', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Toilet'})","frozenset({'Microwave', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Toilet', 'Microwave'})","frozenset({'Shower', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Fridge'})","frozenset({'Shower', 'Toilet', 'Toaster', 'Microwave'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toaster'})","frozenset({'Shower', 'Fridge', 'Toilet', 'Microwave'})",0.222222222,0.527777778,0.222222222,1,1.894736842
"frozenset({'Maindoor', 'Cooktop', 'Shower'})","frozenset({'Microwave', 'Toilet', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Microwave'})","frozenset({'Shower', 'Toilet', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toilet'})","frozenset({'Shower', 'Fridge', 'Toaster', 'Microwave'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop'})","frozenset({'Fridge', 'Toaster', 'Shower', 'Microwave', 'Toilet'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Shower', 'Seat'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Shower', 'Toilet'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Seat', 'Toilet'})",frozenset({'Shower'}),0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Shower', 'Seat', 'Toilet'})",frozenset({'Toaster'}),0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Seat', 'Toilet'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Shower'})","frozenset({'Seat', 'Toilet'})",0.222222222,0.888888889,0.222222222,1,1.125
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Seat'})","frozenset({'Shower', 'Toilet'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Toilet'})","frozenset({'Shower', 'Seat'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Shower', 'Seat'})","frozenset({'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Shower', 'Toilet'})","frozenset({'Seat', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Seat', 'Toilet'})","frozenset({'Shower', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Seat'})","frozenset({'Fridge', 'Toilet'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Toilet'})","frozenset({'Seat', 'Fridge'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Seat', 'Toilet'})","frozenset({'Shower', 'Fridge'})",0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Seat', 'Toilet'})","frozenset({'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Shower', 'Seat', 'Toilet'})",0.222222222,0.638888889,0.222222222,1,1.565217391
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Fridge'})","frozenset({'Toilet', 'Seat', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Fridge'})","frozenset({'Shower', 'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Shower', 'Seat', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Toaster'})","frozenset({'Seat', 'Fridge', 'Toilet'})",0.222222222,0.888888889,0.222222222,1,1.125
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Toaster'})","frozenset({'Shower', 'Fridge', 'Toilet'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Toilet', 'Toaster'})","frozenset({'Shower', 'Seat', 'Fridge'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Seat'})","frozenset({'Toilet', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Toilet'})","frozenset({'Seat', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Toilet'})","frozenset({'Shower', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Fridge'})","frozenset({'Shower', 'Toilet', 'Seat', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toaster'})","frozenset({'Shower', 'Seat', 'Fridge', 'Toilet'})",0.222222222,0.638888889,0.222222222,1,1.565217391
"frozenset({'Maindoor', 'Cooktop', 'Shower'})","frozenset({'Toilet', 'Seat', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Seat'})","frozenset({'Shower', 'Toilet', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toilet'})","frozenset({'Shower', 'Seat', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop'})","frozenset({'Fridge', 'Toaster', 'Shower', 'Seat', 'Toilet'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Microwave', 'Shower', 'Seat'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Microwave', 'Shower', 'Toilet'})",frozenset({'Seat'}),0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Microwave', 'Seat', 'Toilet'})",frozenset({'Shower'}),0.277777778,0.694444444,0.277777778,1,1.44
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Shower', 'Seat', 'Toilet'})",frozenset({'Microwave'}),0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cooktop', 'Fridge', 'Microwave', 'Shower', 'Seat', 'Toilet'})",frozenset({'Toaster'}),0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Cooktop', 'Toaster', 'Microwave', 'Shower', 'Seat', 'Toilet'})",frozenset({'Fridge'}),0.277777778,0.944444444,0.277777778,1,1.058823529
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Microwave', 'Shower'})","frozenset({'Seat', 'Toilet'})",0.305555556,0.888888889,0.277777778,0.909090909,1.022727273
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Microwave', 'Seat'})","frozenset({'Shower', 'Toilet'})",0.305555556,0.666666667,0.277777778,0.909090909,1.363636364
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Microwave', 'Toilet'})","frozenset({'Shower', 'Seat'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Shower', 'Seat'})","frozenset({'Microwave', 'Toilet'})",0.305555556,0.555555556,0.277777778,0.909090909,1.636363636
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Shower', 'Toilet'})","frozenset({'Microwave', 'Seat'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Seat', 'Toilet'})","frozenset({'Microwave', 'Shower'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Cooktop', 'Fridge', 'Microwave', 'Shower', 'Seat'})","frozenset({'Toilet', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Cooktop', 'Fridge', 'Microwave', 'Shower', 'Toilet'})","frozenset({'Seat', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Cooktop', 'Fridge', 'Microwave', 'Seat', 'Toilet'})","frozenset({'Shower', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Cooktop', 'Fridge', 'Shower', 'Seat', 'Toilet'})","frozenset({'Microwave', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Cooktop', 'Toaster', 'Microwave', 'Shower', 'Seat'})","frozenset({'Fridge', 'Toilet'})",0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cooktop', 'Toaster', 'Microwave', 'Shower', 'Toilet'})","frozenset({'Seat', 'Fridge'})",0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cooktop', 'Toaster', 'Microwave', 'Seat', 'Toilet'})","frozenset({'Shower', 'Fridge'})",0.277777778,0.694444444,0.277777778,1,1.44
"frozenset({'Cooktop', 'Toaster', 'Shower', 'Seat', 'Toilet'})","frozenset({'Microwave', 'Fridge'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cooktop', 'Microwave', 'Shower', 'Seat', 'Toilet'})","frozenset({'Fridge', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Microwave', 'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Shower', 'Seat', 'Toilet'})",0.305555556,0.638888889,0.277777778,0.909090909,1.422924901
"frozenset({'Shower', 'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Seat', 'Toilet'})",0.305555556,0.555555556,0.277777778,0.909090909,1.636363636
"frozenset({'Cooktop', 'Seat', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Shower', 'Toilet'})",0.305555556,0.527777778,0.277777778,0.909090909,1.722488038
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Toilet'})","frozenset({'Microwave', 'Shower', 'Seat'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Microwave', 'Cooktop', 'Shower', 'Fridge'})","frozenset({'Toilet', 'Seat', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Microwave', 'Cooktop', 'Seat', 'Fridge'})","frozenset({'Shower', 'Toilet', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Microwave', 'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Shower', 'Seat', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Shower', 'Cooktop', 'Seat', 'Fridge'})","frozenset({'Microwave', 'Toilet', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Shower', 'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Microwave', 'Seat', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Cooktop', 'Seat', 'Fridge', 'Toilet'})","frozenset({'Microwave', 'Shower', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Microwave', 'Cooktop', 'Shower', 'Toaster'})","frozenset({'Seat', 'Fridge', 'Toilet'})",0.305555556,0.888888889,0.277777778,0.909090909,1.022727273
"frozenset({'Microwave', 'Cooktop', 'Seat', 'Toaster'})","frozenset({'Shower', 'Fridge', 'Toilet'})",0.305555556,0.666666667,0.277777778,0.909090909,1.363636364
"frozenset({'Microwave', 'Cooktop', 'Toilet', 'Toaster'})","frozenset({'Shower', 'Seat', 'Fridge'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Shower', 'Cooktop', 'Seat', 'Toaster'})","frozenset({'Microwave', 'Fridge', 'Toilet'})",0.305555556,0.555555556,0.277777778,0.909090909,1.636363636
"frozenset({'Shower', 'Cooktop', 'Toilet', 'Toaster'})","frozenset({'Microwave', 'Seat', 'Fridge'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cooktop', 'Seat', 'Toaster', 'Toilet'})","frozenset({'Microwave', 'Shower', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Microwave', 'Cooktop', 'Shower', 'Seat'})","frozenset({'Toilet', 'Fridge', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Microwave', 'Cooktop', 'Shower', 'Toilet'})","frozenset({'Seat', 'Fridge', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Microwave', 'Cooktop', 'Seat', 'Toilet'})","frozenset({'Shower', 'Fridge', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Shower', 'Cooktop', 'Seat', 'Toilet'})","frozenset({'Microwave', 'Fridge', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Shower', 'Seat', 'Toilet'})",0.305555556,0.527777778,0.277777778,0.909090909,1.722488038
"frozenset({'Microwave', 'Cooktop', 'Fridge'})","frozenset({'Shower', 'Toilet', 'Seat', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Shower', 'Cooktop', 'Fridge'})","frozenset({'Microwave', 'Toilet', 'Seat', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Cooktop', 'Seat', 'Fridge'})","frozenset({'Microwave', 'Shower', 'Toilet', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Microwave', 'Shower', 'Seat', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Microwave', 'Cooktop', 'Toaster'})","frozenset({'Shower', 'Seat', 'Fridge', 'Toilet'})",0.305555556,0.638888889,0.277777778,0.909090909,1.422924901
"frozenset({'Shower', 'Cooktop', 'Toaster'})","frozenset({'Microwave', 'Seat', 'Fridge', 'Toilet'})",0.305555556,0.555555556,0.277777778,0.909090909,1.636363636
"frozenset({'Cooktop', 'Seat', 'Toaster'})","frozenset({'Microwave', 'Shower', 'Fridge', 'Toilet'})",0.305555556,0.527777778,0.277777778,0.909090909,1.722488038
"frozenset({'Cooktop', 'Toilet', 'Toaster'})","frozenset({'Microwave', 'Shower', 'Seat', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Microwave', 'Cooktop', 'Shower'})","frozenset({'Toilet', 'Seat', 'Fridge', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Microwave', 'Cooktop', 'Seat'})","frozenset({'Shower', 'Toilet', 'Fridge', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Microwave', 'Cooktop', 'Toilet'})","frozenset({'Shower', 'Seat', 'Fridge', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Shower', 'Cooktop', 'Seat'})","frozenset({'Microwave', 'Toilet', 'Fridge', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Shower', 'Cooktop', 'Toilet'})","frozenset({'Microwave', 'Seat', 'Fridge', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Cooktop', 'Seat', 'Toilet'})","frozenset({'Microwave', 'Shower', 'Fridge', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Cooktop', 'Fridge'})","frozenset({'Toaster', 'Microwave', 'Shower', 'Seat', 'Toilet'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Cooktop', 'Toaster'})","frozenset({'Fridge', 'Microwave', 'Shower', 'Seat', 'Toilet'})",0.305555556,0.527777778,0.277777778,0.909090909,1.722488038
"frozenset({'Microwave', 'Cooktop'})","frozenset({'Fridge', 'Toaster', 'Shower', 'Seat', 'Toilet'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Shower', 'Cooktop'})","frozenset({'Fridge', 'Toaster', 'Microwave', 'Seat', 'Toilet'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Cooktop', 'Seat'})","frozenset({'Fridge', 'Toaster', 'Microwave', 'Shower', 'Toilet'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Cooktop', 'Toilet'})","frozenset({'Fridge', 'Toaster', 'Microwave', 'Shower', 'Seat'})",0.277777778,0.361111111,0.277777778,1,2.769230769
frozenset({'Cooktop'}),"frozenset({'Fridge', 'Toaster', 'Microwave', 'Shower', 'Seat', 'Toilet'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Microwave', 'Seat'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Microwave', 'Toilet'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Seat', 'Toilet'})",frozenset({'Microwave'}),0.222222222,0.583333333,0.222222222,1,1.714285714
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Microwave', 'Seat', 'Toilet'})",frozenset({'Shower'}),0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Microwave', 'Seat', 'Toilet'})",frozenset({'Toaster'}),0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Microwave'})","frozenset({'Seat', 'Toilet'})",0.222222222,0.888888889,0.222222222,1,1.125
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Seat'})","frozenset({'Microwave', 'Toilet'})",0.222222222,0.555555556,0.222222222,1,1.8
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Toilet'})","frozenset({'Microwave', 'Seat'})",0.222222222,0.583333333,0.222222222,1,1.714285714
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Microwave', 'Seat'})","frozenset({'Shower', 'Toilet'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Microwave', 'Toilet'})","frozenset({'Shower', 'Seat'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Seat', 'Toilet'})","frozenset({'Shower', 'Microwave'})",0.222222222,0.555555556,0.222222222,1,1.8
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Microwave', 'Seat'})","frozenset({'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Microwave', 'Toilet'})","frozenset({'Seat', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Seat', 'Toilet'})","frozenset({'Microwave', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Microwave', 'Seat', 'Toilet'})","frozenset({'Shower', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Toaster'})","frozenset({'Microwave', 'Seat', 'Toilet'})",0.222222222,0.555555556,0.222222222,1,1.8
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Microwave'})","frozenset({'Shower', 'Seat', 'Toilet'})",0.222222222,0.638888889,0.222222222,1,1.565217391
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Toaster'})","frozenset({'Shower', 'Toilet', 'Microwave'})",0.222222222,0.527777778,0.222222222,1,1.894736842
"frozenset({'Maindoor', 'Cooktop', 'Toilet', 'Toaster'})","frozenset({'Shower', 'Seat', 'Microwave'})",0.222222222,0.555555556,0.222222222,1,1.8
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Microwave'})","frozenset({'Toilet', 'Seat', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Seat'})","frozenset({'Microwave', 'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Toilet'})","frozenset({'Microwave', 'Seat', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Microwave'})","frozenset({'Shower', 'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toilet', 'Microwave'})","frozenset({'Shower', 'Seat', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Toilet'})","frozenset({'Shower', 'Toaster', 'Microwave'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Toaster'})","frozenset({'Shower', 'Seat', 'Toilet', 'Microwave'})",0.222222222,0.527777778,0.222222222,1,1.894736842
"frozenset({'Maindoor', 'Cooktop', 'Shower'})","frozenset({'Microwave', 'Toilet', 'Seat', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
